Title,Score,ProgressChapter,ProgressVolumes,Type
Family Compilation,0,1,0,ONE_SHOT
Online no Hitsuji-tachi,0,31,4,MANGA
Mokusei Shoujo Ryuuseigun,0,26,3,MANGA
Gensou Kitan: Mystery & Fantasy,0,6,1,MANGA
Gundam EXA VS,0,35,7,MANGA
B-Gata Kareshi wa Setsumei Dekinai,0,0,1,MANGA
Yoimachi Living x Dead,0,4,2,MANGA
Soranaki Hatsune,0,0,1,MANGA
Shin Yami Kariudo,0,14,3,MANGA
Ga-Rei: Kizashi,0,0,1,NOVEL
Lost Virgin Project,0,0,5,MANGA
Sleeping Beauty,0,15,3,MANGA
Room,0,2,0,MANGA
Shinnyuu Shain no Ω desu ga, Senpai α Kaizoushimasu!,0,4,0,MANGA
F-sensei's Pocket,0,1,0,NOVEL
Ashita Mata Mori de Aou ne,0,1,0,ONE_SHOT
Saudade,0,6,1,MANGA
Parasite Eve Diva - N.Y. Shi no Utahime,0,0,2,MANGA
Jajako-chan,0,87,1,MANGA
Amai Netsu wo, Mada Bokura wa Shiranai,0,5,1,MANGA
Tsurumaki Sensei no Sakka Seikatsu,0,9,1,MANGA
Houkago no Trattoria,0,10,1,MANGA
30cm Star,0,11,2,MANGA
Oyasumi Revival,0,8,0,MANGA
Guardian Garden - Mamori Hito no Niwa,0,10,2,MANGA
Oobami Nadeshiko: Oogui Nadeshiko,0,1,0,ONE_SHOT
Sheikh to Koi no Butai e,0,0,1,MANGA
2DK,0,32,3,MANGA
Heisei Umare 3,0,0,1,MANGA
Youkai no Chintai Jijou,0,22,2,MANGA
Yumeshi Alice,0,15,2,MANGA
Bartender 6stp,0,24,4,MANGA
Degen Mädchen,0,6,1,MANGA
Hakushaku to Yobareta Otoko,0,19,5,MANGA
Stand By Me,0,4,1,MANGA
Kekkou na Otemae desu.,0,15,3,MANGA
Chuutai Afro Tanaka,0,117,10,MANGA
Come Back Home,0,8,1,MANGA
Tenryu: The Dragon Cycle,0,0,6,MANGA
Watashi-tachi no Koi wa Korekara da,0,8,2,MANGA
Fuyu no Sonata,0,0,8,MANGA
Saigo no Page,0,1,0,ONE_SHOT
Yomigaeru Shoujo,0,6,1,MANGA
Boku wa Retsujou ni Mi wo Kogasu,0,6,1,MANGA
W Name,0,0,6,MANGA
Neko Tantei,0,44,2,MANGA
Hatsukoi Graphic,0,1,0,ONE_SHOT
Otome Game Rokushuume, Auto Mode ga Kiremashita.,0,0,3,NOVEL
Uwate Na Otoko No Otoshikata,0,9,1,MANGA
Suteki na Danna-sama,0,0,2,MANGA
Fushigi no Tatari-chan,0,43,7,MANGA
Aijin Kyoushi,0,6,1,MANGA
M,0,1,0,ONE_SHOT
Sono Mori no Hanashi,0,1,0,ONE_SHOT
Tendomushi no Otomurai,0,1,0,MANGA
Love Blog!! Next,0,6,1,MANGA
Tetsunabe no Jan!! 2nd,0,35,7,MANGA
Ubukata-kun no Yokoshima na Nichijou,0,24,2,MANGA
Maid to Order Tyria,0,1,0,ONE_SHOT
Hitomi no Giwaku,0,3,1,MANGA
Grander Musashi,0,67,10,MANGA
Eastern Eastern,0,3,1,MANGA
Arc the Lad II: Honoo no Elk,0,53,10,MANGA
Gyakkou no Koro,0,0,0,MANGA
Shikabane Ryouiki,0,33,3,MANGA
Transformers: Kiss Players/15 Go! Go! Compilation,0,29,1,MANGA
Konkatsu Vampire Abel wa Tsurai Yo,0,1,0,ONE_SHOT
Paradise★Heaven!,0,5,1,MANGA
Shinken Kisou Musashi Dual,0,6,1,MANGA
Kunoichi Ibun: Tenshi wa Maiorita,0,12,2,MANGA
Megami no Oni,0,0,29,MANGA
Manon Keikan Minaraichu,0,0,1,MANGA
Yuurei Gakkou,0,4,1,MANGA
Sekai no Aikotoba wa Moe,0,11,1,MANGA
Idol wa Tsukkomareru no ga Suki!,0,45,10,NOVEL
Tezuka Osamu the best,0,0,21,MANGA
Eiyuu Densetsu: Zero no Kiseki - Yotsu no Ummei,0,6,1,NOVEL
I'm Not Spy,0,87,0,MANGA
Full Charge!! Kaden-chan,0,64,5,MANGA
Watashi (Kari),0,40,4,MANGA
Tennen Yuuryouji,0,5,1,MANGA
TRPG Shitai dake nano ni! Itan Shinmon wa Sore wo Yurusazu,0,0,2,NOVEL
Kindan - Summer Paradise,0,4,1,MANGA
Behind,0,0,1,MANGA
Choujuushin Gravion Zwei,0,0,2,NOVEL
Kenja no Tsurugi,0,0,7,NOVEL
Himeyaka na Delta,0,0,1,MANGA
Jesus Christ!,0,0,2,MANGA
Shousetsu IDOLiSH7 Re:member,0,0,1,NOVEL
Oujisama Controller,0,6,1,MANGA
Legend of Dou,0,70,8,MANGA
Gabriela Senki,0,48,7,NOVEL
Gakuen Harem,0,0,1,MANGA
Meiji Kottou Kitan Yumejii,0,28,3,MANGA
Guys After Marriage,0,1,0,ONE_SHOT
Kono Atatakai Hizashi no Naka de,0,7,2,MANGA
Venus,0,5,1,MANGA
Song in Blue,0,1,0,ONE_SHOT
Manga Yuugi,0,0,1,MANGA
Hime no Koiwazurai,0,7,1,MANGA
Super Sonico no Fuben na Nichijou,0,8,1,MANGA
Su Ye Chang Ge,0,17,0,MANGA
Kemoner Yuusha wo Otoshitai!,0,14,2,MANGA
Kowagari Kimi ni Kiss no Ame,0,6,1,MANGA
Teihanpatsu Libido,0,32,1,MANGA
Juusandaime Ishikawa Goemon,0,0,2,MANGA
Ningyou ga Ningyou,0,3,1,NOVEL
Toaru Kagaku no Railgun: Giten Railgun,0,7,1,MANGA
Kaitou le Vin,0,17,2,MANGA
Gakuen Happy Seven,0,0,3,NOVEL
Yoroshiku Mechadoc,0,113,12,MANGA
Gloria-san no Oishii Junketsu wo Mamoru Hibi,0,1,0,ONE_SHOT
You're Mine,0,17,1,MANGA
Onigami no Sumu Ie,0,3,1,MANGA
Taishou Hatsukoi Yousaiten,0,3,1,MANGA
Clear: Itsukatatta Ano Oka de,0,0,2,MANGA
Mishiranu Machi,0,3,1,MANGA
Wakadanna Zukan,0,9,2,MANGA
Toro,0,1,0,ONE_SHOT
Otoriyose Ouji Ida Yoshimi,0,70,7,MANGA
Adrenalin,0,0,4,MANGA
Heaven Eleven,0,31,5,MANGA
Ookami to Mitsubachi,0,4,1,MANGA
Mizufuusen, Kingyo, Ramune,0,1,0,ONE_SHOT
36.5°C no Tenshi,0,12,2,MANGA
Tennen Kokekko,0,70,14,MANGA
Kyoto Tashuzoku Anzen Kikou,0,5,1,NOVEL
5-nin no Ou,0,19,3,NOVEL
Nagai Go Ecchi Manga Selection,0,0,3,MANGA
Kurokami no Maria,0,12,3,MANGA
Korogashi Ryouta,0,0,29,MANGA
Astrawberry,0,17,2,MANGA
Oshioki!,0,0,1,MANGA
Ouji-sama Nante Iranai,0,29,7,MANGA
Garou Densetsu: Arata naru Tatakai,0,0,1,MANGA
Kurokami no Medusa,0,0,1,MANGA
"Watashi ga Inakute mo Shiawase ni natte Kudasai" Nante, Fuzaken na.,0,7,1,MANGA
V.I.P,0,9,2,MANGA
Short Peace,0,6,1,MANGA
Andaka no Kaizougaku,0,93,10,NOVEL
Pink Napoleon Fish,0,18,2,MANGA
Yamada no Orochi,0,0,2,MANGA
Ikigami no Fatima,0,12,2,MANGA
Mika, Saigo no Hi,0,1,0,ONE_SHOT
Lover's Kiss,0,3,1,MANGA
Ohayou to Oyasumi to Sono Ato ni trip,0,7,1,MANGA
Denpa no Hito yo,0,6,1,MANGA
Sanagi to Ousama,0,0,2,MANGA
Ohayou to Oyasumi to Sono Ato ni: Hajimete no Asa,0,1,0,ONE_SHOT
La vie en rose,0,0,2,MANGA
Monster ni Kiss wo,0,4,1,MANGA
Haunted Campus,0,12,3,MANGA
Tonari no Onii-san,0,9,1,MANGA
Ansatsusha wa Sakana wo Kirau,0,5,1,MANGA
Shachou Momoi-kun,0,14,1,MANGA
Bukita-kun,0,0,3,MANGA
Shoubu wa Toki no... Un Daro?,0,0,5,MANGA
Kono Kajitsu wa Dare no Mono,0,12,1,MANGA
Super Comic Gekijou: Shin Megami Tensei III - Nocturne,0,0,1,MANGA
Honey Tochka,0,0,3,MANGA
Triangle,0,9,2,MANGA
Otome wa Inoru - Himitsu no Dormitory,0,6,1,MANGA
Houkago Kagura Vibes,0,11,2,MANGA
Youkai no Yome ni Narimashite,0,14,2,MANGA
Sumi de Ii desu. Kamawanaide Kudasai yo.,0,15,3,MANGA
Kaerimichi,0,1,0,ONE_SHOT
Penguin no Mondai,0,0,15,MANGA
Kaidan BL,0,6,1,MANGA
Jotei,0,279,24,MANGA
Shouganai kara Aishite Ageru,0,6,1,MANGA
Sunday Scandal,0,1,0,ONE_SHOT
Shin Kidou Senki Gundam Wing: Endless Waltz,0,0,2,NOVEL
So wa Reirei no Yuki ni Mai,0,4,1,MANGA
Seinen H no Henai,0,0,0,MANGA
Beside the One Next to You,0,1,0,ONE_SHOT
Junsui Risei Hihan,0,6,1,MANGA
Yontani-sensei no Daibouken,0,1,0,ONE_SHOT
Para-Dice,0,0,2,MANGA
Gecko to Gekkou to Kekkon,0,1,0,ONE_SHOT
Time Traveler Ai,0,36,3,MANGA
Tantei Opera Milky Holmes: Radical Time,0,11,0,MANGA
Niizuma no Sodatekata,0,18,3,MANGA
Hijikata-san wa Usodarake,0,19,2,MANGA
Houkago, Aimashou.,0,6,1,MANGA
Millefeuille no Hibi,0,1,0,ONE_SHOT
Scramble Doumei,0,0,7,MANGA
Kuso-game Online (Kari),0,18,3,MANGA
Boku wa Otasa no Hime Tokidoki Joou-sama no Pet,0,6,1,NOVEL
Tokio no Haru,0,6,1,MANGA
Hebi to Maria to Otsuki-sama,0,15,3,MANGA
Kimi to Kokokara!,0,0,1,MANGA
Totsuzen Kishi ni Natte Mufufu na Ore ga Iru,0,61,7,NOVEL
Saihate Arcade,0,12,2,MANGA
Allegoria no Lion,0,1,0,ONE_SHOT
Rune Troopers: Jieitai Hyouryuu Senki,0,93,10,NOVEL
Mahoutsukai to Dragon's Loft,0,12,2,MANGA
Hitsuji wo Kazoete Dokomademo,0,1,1,MANGA
Gun Crisis,0,8,1,MANGA
Joushuu Touzoku Aratamegata Hinagiku Kenzan!,0,0,3,MANGA
GSG! - Oekaki Soft ni Moechaimashita,0,13,1,MANGA
Kimi no Hitomi ni Utsuru Sekai,0,1,0,ONE_SHOT
Flag,0,1,0,ONE_SHOT
Kantai Collection: Suiheisen no, Fumizuki ,0,21,3,MANGA
Meitei Sumire-san.,0,26,4,MANGA
Rabu Suta,0,15,2,MANGA
Kuroyuri Gakuen Ooku Gakka,0,19,3,MANGA
Afureru Kurai ni Oboresasete,0,0,1,MANGA
Barabanba 2,0,0,2,MANGA
Neko ni wa Narenai Goshokugyou,0,20,2,NOVEL
Useless Beauty,0,1,0,ONE_SHOT
Wakamen: The Mineral Boys,0,0,0,MANGA
Lunatix,0,17,3,MANGA
Maromaro,0,18,3,MANGA
Aoaza (Shimi),0,17,1,MANGA
Yoru wa Kimi Iro,0,5,1,MANGA
Tiny x Machinegun,0,0,1,MANGA
Basilisk no Michi,0,1,0,ONE_SHOT
Avian Wander,0,14,2,MANGA
Kyou no Hi mo Mabushikute,0,1,0,ONE_SHOT
Starry☆Sky: In Spring,0,0,1,MANGA
Shinkakei Lovers,0,12,3,MANGA
Omae Mitai na Heroine ga Ite Tamaruka!,0,0,4,NOVEL
Ano Ko wa Yariman,0,20,2,MANGA
Di Yi Zhan Shen,0,60,0,MANGA
Star Wars: Kkaeeonan Poseu Geu Ijeonui Iyagi,0,40,0,MANGA
Gekijouban Ataru: The First Love & The Last Kill,0,0,2,MANGA
Visitor,0,0,5,MANGA
Kyuuketsu Senki Vjedogonia,0,19,2,NOVEL
Bon no Kuni,0,6,1,MANGA
Shi-No,0,28,10,NOVEL
Nemesis no Tsue,0,6,1,MANGA
JiaoZhu, Zhu Yi Ming Sheng!,0,68,0,MANGA
Nichiyoubi wa Issho ni,0,0,1,MANGA
Kagura Mai,0,0,1,MANGA
Ashita no Tamago,0,0,2,MANGA
Mika to Niji Neko-kun,0,1,0,ONE_SHOT
Shiro,0,6,1,MANGA
Facade,0,0,15,MANGA
Tabe-bu ni Ii ne!,0,6,1,MANGA
Kimi no Na wa Deborah,0,0,2,MANGA
Estancia,0,38,0,MANGA
Ryuu to Aitsu to Kawaige no Nai Watashi,0,0,8,NOVEL
MVP wa Yuzurenai,0,0,7,MANGA
Akayoroshi: Yami Hanafuda Yuukitan,0,12,2,MANGA
Gekidan Nijuu Mensou VS Nanairo Inko,0,0,3,MANGA
Pocket Monsters XY-hen,0,0,5,MANGA
Hieda Monogatari - Mashougatake -Youkai Hunter -,0,0,1,MANGA
Fuuhyou Hakai Tenshi Lovely Curie,0,6,1,MANGA
Suki ja nai kedo Aishiteru,0,36,4,MANGA
Sophie Rose to Ibara no Warlock,0,14,3,MANGA
Kimishidai,0,1,1,MANGA
Sakura Maimai,0,38,3,MANGA
Hako no Naka no Naka,0,1,0,ONE_SHOT
DOL:MEN X,0,22,4,MANGA
KILL the ROSE,0,0,0,MANGA
Ojou-sama, Otona no Kiss no Ojikan desu.,0,29,5,MANGA
Lovely Talk,0,5,1,MANGA
Ichigo Ichie na Ohanashi,0,2,1,MANGA
Yue Shi,0,29,0,MANGA
Sugar,0,0,8,MANGA
Saikin no Imouto Boom wa Douyara Ore no Okagerashii desu yo,0,0,1,NOVEL
Code Name wa Charmer,0,0,4,MANGA
Giant Robo: Babel no Roujou,0,36,6,MANGA
Boku to Shitsuji no Himitsu na Kankei,0,7,1,MANGA
Furara Hitori de Dekimasen,0,0,3,MANGA
Koi no Tsumasaki,0,0,1,MANGA
Nekokaburi Ouji no Dekiai,0,0,1,NOVEL
Meshi no Tomo,0,0,2,MANGA
Puttsun Make Love,0,109,8,MANGA
Eien no Nohara,0,0,16,MANGA
Dubeonjjae Jip,0,41,0,MANGA
Goal Den Age,0,0,3,MANGA
Uesato Hinata wa Miko de Aru,0,5,0,NOVEL
Ramen Ikaga!?,0,4,1,MANGA
Ninkyou Gakuen Dairi Sensou,0,1,0,ONE_SHOT
Angelique - Treasure,0,15,1,MANGA
Viva! Volleyball,0,29,6,MANGA
Doctor G no Shima,0,3,1,MANGA
Yokoshima MOOBSTRETCH,0,5,1,MANGA
Ai no Shirabe wo Koushaku to,0,2,1,MANGA
Strike Witches Zero: 1939 Koukoku no Majo,0,2,0,MANGA
Kemono no Hanamichi: FFXI - Dengeki no Ryodan Gaiden,0,0,2,MANGA
Nuija Dame!,0,5,1,MANGA
Heart Porno,0,0,1,MANGA
Abunai HOT Trick,0,0,1,MANGA
Takunabi,0,50,5,MANGA
Koibito Scramble,0,5,1,MANGA
Koori no Daifugou to Barairo no Yume,0,0,1,MANGA
King of Viking,0,0,1,MANGA
Suspicious Scandal,0,0,5,MANGA
Angel Howling,0,91,10,NOVEL
Hibi Kore Koujitsu,0,0,1,MANGA
Kimi no Shiroi Hane,0,0,1,MANGA
Kimi no Kuroi Hane,0,0,2,MANGA
Binetsu Onsen,0,7,1,MANGA
Kawaii Hunter,0,19,1,MANGA
Fushigi Hunter,0,0,2,MANGA
Choujin Locke: Kaze no Houyou,0,42,7,MANGA
Darkness Psycho,0,16,4,MANGA
Welcome to Lodoss Island!,0,0,3,MANGA
Valkyrie Profile Enix Supercomic Gekijoh,0,0,8,MANGA
Kidou no Yoroi Rail Ghost,0,12,2,MANGA
Chimera no Tsumeato,0,0,3,MANGA
Project X: 7-Eleven,0,6,1,MANGA
Satoremasen Manji,0,12,2,MANGA
Kinkyori Lovers,0,0,1,MANGA
Kataomoi to Parade dj - Yasashii Sekai-sen no Umi de,0,0,1,MANGA
Academia no Boukensha,0,0,2,MANGA
Gakuen Rule Kaikaku,0,1,0,ONE_SHOT
Sengoku Gaiden: Okehazama Senki,0,38,5,MANGA
Namu Amida Butsu!,0,11,2,MANGA
Planet Guardian,0,0,4,MANGA
Tanin no Kankei,0,0,2,MANGA
Platina Data,0,0,1,MANGA
Mahou Shoujo Kinshihou,0,27,2,NOVEL
Himote no Noroi de Ore no Kanojo ga Taihen na Koto ni,0,0,1,NOVEL
Ohisama nanka Denakutemo Kamawanai,0,9,1,MANGA
Ai... Shirisomeshi Koro ni...: Manga Michio no Seishun,0,109,12,MANGA
Cha-K-Ra,0,0,1,MANGA
Tindharia no Tane,0,10,2,MANGA
Bus Guide Monogatari: Shoki kessakushuu,0,5,1,MANGA
Isshun no Kaze ni Nare,0,38,6,MANGA
Muka Muka Paradise,0,0,3,MANGA
Blue Thermal: Aonagi Daigaku Taiikukai Koukuu-bu,0,30,5,MANGA
Yama no Susume Comic Anthology,0,14,1,MANGA
Yoninsei Shimai Yurimonochou,0,5,1,NOVEL
Kawaii to Sayonara,,0,10,1,MANGA
Shuuen no Cathedral,0,2,0,MANGA
Onna ni Natta Hi,0,5,1,MANGA
Moeru! Onii-san,0,213,19,MANGA
Oboreru Toiki ni Amai Kiss,0,0,5,MANGA
Cinderella Hakushaku-ke no Kutsubakokan,0,0,7,MANGA
Risou to Koi,0,5,1,MANGA
The Song of Memory,0,1,0,ONE_SHOT
Kindan no Ai Nante Baka Yarou,0,6,1,MANGA
Kodomo Nigate na OL to Otonashii JS,0,1,0,MANGA
Kaichou Heika no Amai Kiss,0,0,1,MANGA
Genmai Blade,0,6,1,MANGA
Binetsu x Hatsunetsu,0,0,1,MANGA
Survived Five,0,0,3,NOVEL
Medusa,0,0,12,MANGA
Twinkle Twinkle Idol Star,0,0,0,MANGA
Kimi no Kiss de Furete,0,0,2,MANGA
Hijou Kaidan,0,12,1,MANGA
Satou to Suzuki,0,1,1,MANGA
9-gatsu,0,3,1,MANGA
Pretty,0,0,8,MANGA
Gakkari Kankouchi to Noroi no Toami,0,4,1,MANGA
Homunculus no Musume,0,12,2,MANGA
Oblation Love,0,1,0,ONE_SHOT
Yukei Seikyo Kukla,0,0,2,MANGA
Ecstatic Trading,0,5,1,MANGA
Kaze Densetsu Hikoza,0,0,12,MANGA
Naka Secha Ooka,0,0,2,MANGA
Cheon We Cheon,0,0,6,MANGA
Negoya-kun no Renai Kansatsu,0,5,1,MANGA
Tokyo Spirit Jaeger,0,0,1,NOVEL
Killer Street,0,2,1,MANGA
Okamax,0,5,1,MANGA
Lineage,0,0,10,MANGA
Tada no Doukyo Hito da to Omoitai.,0,1,0,ONE_SHOT
Jikan no Arukikata,0,0,4,MANGA
Maou Gakkou ni Ore dake Yuusha!?,0,54,10,NOVEL
Itatani-san to Ushiyama-san,0,13,1,MANGA
Maken-ki! - Inaho to Yukai na Nakamatachi-,0,0,1,MANGA
Watashi wa Rikyuu,0,25,4,MANGA
My home Mirano,0,174,15,MANGA
Kazeoh,0,0,3,MANGA
Live Machine,0,0,2,MANGA
Sekai Ninja Taikai Kiroku,0,16,2,MANGA
my sweet princess,0,4,1,MANGA
Usotsuki Tenshi wa Shinimashita!,0,7,0,MANGA
BMI - Mazoku Chousakyoku,0,2,0,MANGA
Nichiro Sensou Monogatari,0,241,22,MANGA
Chokotto Abunai Koimonogatari,0,6,1,MANGA
Life is Only One!,0,6,1,MANGA
Josei ga Suki na Josei to Otoko datta Josei no Hanashi,0,1,0,MANGA
Seiwa Gakuen Bentoubu!,0,5,1,MANGA
Tomodachi Ninshikiron,0,1,0,ONE_SHOT
√Chuugakusei,0,0,2,MANGA
Ohayou Survive,0,16,2,MANGA
Maotome-tachi no Eden,0,9,2,MANGA
★★★ no Specialite,0,57,6,MANGA
Ribbon,0,1,0,ONE_SHOT
Ijiwaru Love Devil,0,0,1,MANGA
Komatta Yatsu,0,9,1,MANGA
Oiran Nee-san,0,49,5,MANGA
Gonta!,0,42,5,MANGA
Ultima - Quest of the Avatar,0,3,1,MANGA
Teppen Kaketaka,0,0,1,MANGA
Chou Chou Daimahou Touge,0,8,1,MANGA
Sya,0,0,5,MANGA
Chou Chou Chou Daimahou Touge,0,8,1,MANGA
Tantei ga Hayasugiru,0,8,2,MANGA
Kabocha Ouji,0,5,1,MANGA
Hakoniwa to Papillon,0,5,1,MANGA
Kofuku Gokko,0,11,2,MANGA
Underground,0,1,0,ONE_SHOT
Iwaku no Rose,0,1,0,ONE_SHOT
Purusatia no Densetsu,0,3,1,MANGA
Bokura no Chronostasis,0,10,2,MANGA
Kaze no Wa ・Toki no Wa・ Suna no Kan,0,0,1,MANGA
Ippiki to Kujuu Kyushi to,0,0,2,MANGA
Mushroom College,0,0,4,MANGA
EulenSpiegel,0,0,1,MANGA
Nagareboshi, Okkochita,0,1,0,ONE_SHOT
Blue Gralia,0,11,2,MANGA
X'mas wa Kirai,0,1,0,ONE_SHOT
Kimi wa Sakamichi no Tochuu de,0,13,3,MANGA
Issho de Ii, Issho ga Ii,0,1,0,ONE_SHOT
Wakusei Garaga,0,11,1,MANGA
1 x 10 Fujimiya Tokiko wa Natsukanai,0,22,5,NOVEL
Uttare Daikichi!,0,0,4,MANGA
Baiyaku Kakebachou Kazuryuu,0,18,3,MANGA
Mienai Kimi e no Okurimono,0,5,1,MANGA
Tian Zhi Chi Nu Wushen,0,54,0,MANGA
Yoiko no Mirai!,0,28,4,MANGA
K-sensei no Furachi na Junai,0,5,1,MANGA
Kimi to Suki to Kiss,0,7,1,MANGA
Tsukiyogarasu Zoushi,0,29,6,MANGA
Nisoku Hokou,0,0,1,NOVEL
Animal Love,0,6,1,MANGA
Rockman 10 Extra F,0,1,0,ONE_SHOT
K-sensei no Himitsu no Netsujou,0,5,1,MANGA
Ore wa Chokkaku,0,0,14,MANGA
Son Gokuu,0,0,9,MANGA
K-sensei no Renai na Nichijou,0,7,1,MANGA
Yosougai no Koi,0,1,0,ONE_SHOT
Kiba & Kiba,0,1,0,ONE_SHOT
Nariyuki! Sugar☆Craft,0,0,1,NOVEL
Morimite,0,0,1,MANGA
Tadashii Hitsuji,0,1,0,ONE_SHOT
Sadako,0,6,1,MANGA
Blangel,0,0,2,MANGA
Aza,0,0,2,MANGA
Aisasete Kudasai,0,5,1,MANGA
Akanesasu Shoujo 4-koma Parallel,0,9,1,MANGA
Fairies Petite's Little Diary,0,4,1,MANGA
Toori no Doori o Magaru Made,0,0,0,ONE_SHOT
Togainu no Chi Gaiden,0,5,1,NOVEL
Kidou Senshi Gundam: Operation:Troy,0,11,1,MANGA
Starlight Melody,0,6,1,MANGA
Mirai Delivery: Chiisana Asimov to Midori no Wasuremono,0,11,2,MANGA
Black Dahlia,0,6,1,MANGA
Kentei no Harem Road,0,20,3,NOVEL
Nayuta,0,0,3,MANGA
Romance Killer,0,28,2,MANGA
Salaryman Kintarou: 50-sai,0,38,4,MANGA
Anti-lovers,0,4,0,MANGA
1 Ichi,0,11,1,MANGA
Neko Neko Darling,0,19,3,MANGA
Devil's Door,0,14,1,NOVEL
Ikeshota ni nara Dakaretai,0,10,1,MANGA
Mongnanaui Sinhonilgi,0,0,6,MANGA
Hakkou Snowflake,0,6,1,MANGA
CicaCica Boom,0,0,2,MANGA
Bakumatsu Koi Hana Shinsengumi,0,4,1,MANGA
Girls Be Lovely!!,0,1,0,ONE_SHOT
Macademix,0,32,9,NOVEL
Princess ni Tensei Shita Kedo Amari ni Muitenai no de Hikikomorimasu,0,0,2,MANGA
Bijutsubunai Media Kei Otarabu!,0,0,1,MANGA
Kizu Darake no Jinsei,0,114,15,MANGA
Migawari Choukyou Maid ~Do-S Onzoushi to Haitoku no Yakata~,0,6,1,MANGA
Koi na Dotou ni Jouju Shiteta,0,0,1,MANGA
Hana to Futaba,0,0,1,MANGA
12/24. Suki no Hito.,0,3,1,MANGA
Saiko Shiro,0,0,1,MANGA
Boss Renoma: Shuujin Riku Gaiden,0,18,2,MANGA
Libido kara Hajimaru Ai wa Aru no ka,0,6,1,MANGA
Starship Operators,0,0,6,NOVEL
Shinkon... Datteba,0,1,0,ONE_SHOT
Junk Force,0,30,5,NOVEL
Trafalgar,0,2,1,MANGA
Hero and Daughter: Lv1 kara Hajimeru Yuusha Dakkan Sakusen,0,5,1,NOVEL
VS.,0,31,7,MANGA
Okutama no Majo,0,1,0,ONE_SHOT
Feng Shui Academy,0,6,1,MANGA
Shin'en Resist CURE,0,11,2,MANGA
Hanagami Sharaku,0,10,1,MANGA
Baito de Wizard,0,8,2,MANGA
Setsuna Flick,0,7,1,MANGA
Koi no Kiseki,0,40,8,MANGA
Ai ni Kuwarero!,0,6,1,MANGA
Sensei to Boku,0,7,1,MANGA
Uchikomi!!,0,63,7,MANGA
Tobenai Bokura wa Kaze wo Miru,0,5,1,MANGA
Samurai ZOMBIE,0,1,0,ONE_SHOT
Zetsuai/Bronze dj - Birth,0,1,1,MANGA
West End,0,25,8,MANGA
Kenkaku Shoubai,0,0,5,MANGA
Maso,0,1,0,ONE_SHOT
Takahira-san no Ongaeshi,0,14,2,MANGA
Mobile Suit Gundam 00 - Crossword Puzzle Comic Characters Black!,0,1,1,MANGA
Kodomo Seibutsuheiki,0,8,1,MANGA
Vehicle &,0,5,1,NOVEL
Kokoro Made Daite,0,2,1,MANGA
Furenai Futari,0,1,0,ONE_SHOT
Osawagase! Boku no Boukun,0,7,1,MANGA
Hatsutaiken,0,4,1,MANGA
Usagi Kanojo,0,9,1,MANGA
Saigo no Negai ~Last pray~,0,1,0,ONE_SHOT
Aru Hi, Bakudan ga Ochitekite,0,7,1,NOVEL
Moriguchi Orito no Onmyoudou,0,13,4,NOVEL
Shuudoushi Falco,0,0,5,MANGA
Eyed Soul,0,0,5,MANGA
Ashita ga Aru sa: Sweet Time Express,0,0,1,NOVEL
Miminari to Memai to Okan ni Tsuite,0,6,1,MANGA
Kamigariki,0,20,3,MANGA
Kanojo no Tsumeato,0,4,1,MANGA
Mukade,0,12,3,MANGA
Whiz Kid,0,0,6,MANGA
Mainichi ga Natsuyasumi,0,0,1,MANGA
Hero: 4-punkan no Marigold Before,0,7,1,MANGA
Yandere Bondage! Seiso na Ano Ko wa Onedari Jouzu!?,0,7,1,NOVEL
Tenshi ga Nozokimi: Eikoku Kizoku to Ryoumin-tachi no Himitsu,0,0,5,MANGA
Kamogawa Horumo,0,0,3,MANGA
Rapunzel to Gonin no Ouji: Koisuru Grimm Douwa,0,7,1,MANGA
Samurai Daibouken,0,7,1,MANGA
Neoui HEART-reul Naege Jullae?,0,151,0,MANGA
Majokko Vivian,0,0,4,MANGA
Owa Rande!,0,5,1,Unknown
Mata Ai ni Iku,0,6,1,MANGA
Urameshiya,0,0,26,MANGA
Shissou Holiday,0,2,1,NOVEL
Kono Koishisa no Arika,0,0,1,MANGA
Sh@pple,0,66,9,NOVEL
Parts no Pa,0,321,10,MANGA
Hakushi no Kanata,0,1,0,ONE_SHOT
Anko Bomb-a-Yeah!!,0,0,3,MANGA
Momoiro Sisters,0,0,10,MANGA
Wonder Island 2,0,1,0,ONE_SHOT
The Kitten Reading Book,0,1,0,ONE_SHOT
Pretty Mania,0,9,1,MANGA
Love+Make,0,5,1,MANGA
Oresama no Ousama,0,0,1,NOVEL
SFX original girls love comic,0,4,1,MANGA
Akuma Host ni Oshioki!!,0,6,1,MANGA
Chotto Soko Made,0,1,0,ONE_SHOT
Itoshi no Strange Man,0,6,1,Unknown
HOP!!!,0,1,0,ONE_SHOT
Sherlock Holmes: Hiiro no Kenkyuu,0,0,1,MANGA
Fidanzato no Tameiki,0,7,1,MANGA
Pokémon 4Koma: Diamond and Pearl,0,0,1,MANGA
Scrapped Princess: Supplement,0,31,5,NOVEL
Season Theatre Theatrical,0,10,1,MANGA
Giga Tokyo Toy Box: SP,0,17,1,MANGA
Dai San Ouji wa Hakkou Butsu ni Tsuki, Chokushi Chuui,0,1,0,ONE_SHOT
Heian Joruri Monogatari,0,0,1,MANGA
Aozukin,0,0,1,MANGA
Ifrit: Danzai no Enjin,0,85,9,MANGA
Mokuren,0,1,0,ONE_SHOT
